"Step","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/bass/train","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/drums/train","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/other/train","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/vocals/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/bass/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/drums/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/other/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/vocals/train"
"13810","undefined","undefined","undefined","undefined","-4.5706476211547855","-4.456083202362061","-5.114072275161743","-4.239249157905578"
"13820","undefined","undefined","undefined","undefined","-4.5244386196136475","-4.485022926330567","-5.104018831253052","-4.247183847427368"
"13830","undefined","undefined","undefined","undefined","-4.456846141815186","-4.491475629806518","-5.0424682140350345","-4.213476657867432"
"13840","undefined","undefined","undefined","undefined","-4.501605987548828","-4.512529945373535","-5.149914741516113","-4.366730260848999"
"13850","undefined","undefined","undefined","undefined","-4.4332386493682865","-4.473683643341064","-5.107035541534424","-4.132687139511108"
"13860","undefined","undefined","undefined","undefined","-4.37258358001709","-4.4083818912506105","-5.173439598083496","-4.040824389457702"
"13870","undefined","undefined","undefined","undefined","-4.34986572265625","-4.509452962875367","-5.0358983993530275","-3.9701075553894043"
"13880","undefined","undefined","undefined","undefined","-4.456043863296509","-4.6559055805206295","-5.07685694694519","-4.182286548614502"
"13890","undefined","undefined","undefined","undefined","-4.524415779113769","-4.648235273361206","-5.112479877471924","-4.246589612960816"
"13900","undefined","undefined","undefined","undefined","-4.385916423797608","-4.623010158538818","-5.135703659057617","-4.146059513092041"
"13910","undefined","undefined","undefined","undefined","-4.425321578979492","-4.662980031967163","-5.098961734771729","-4.113450598716736"
"13920","undefined","undefined","undefined","undefined","-4.54602427482605","-4.664453029632568","-5.062305498123169","-4.29684796333313"
"13930","undefined","undefined","undefined","undefined","-4.351303148269653","-4.664398193359375","-5.121621704101562","-4.235290431976319"
"13940","undefined","undefined","undefined","undefined","-4.535120964050293","-4.584419894218445","-5.136617136001587","-4.033435535430908"
"13950","undefined","undefined","undefined","undefined","-4.432270622253418","-4.218030309677124","-5.140058374404907","-4.061795902252197"
"13960","undefined","undefined","undefined","undefined","-4.458030366897583","-4.290613126754761","-5.094399261474609","-4.12581570148468"
"13970","undefined","undefined","undefined","undefined","-4.461943912506103","-4.3618895530700685","-5.176608943939209","-4.266783142089844"
"13980","undefined","undefined","undefined","undefined","-4.4221313953399655","-4.44816951751709","-5.124522686004639","-4.161821174621582"
"13990","undefined","undefined","undefined","undefined","-4.5034928798675535","-4.459071159362793","-4.908954334259033","-4.125435376167298"
"14000","undefined","undefined","undefined","undefined","-4.424924850463867","-4.429533815383911","-5.046113967895508","-4.0799500942230225"
"14010","undefined","undefined","undefined","undefined","-4.469834518432617","-4.549402666091919","-5.0847498893737795","-4.179011440277099"
"14020","undefined","undefined","undefined","undefined","-4.476615047454834","-4.452860689163208","-5.10684380531311","-4.144736194610596"
"14030","undefined","undefined","undefined","undefined","-4.3818456649780275","-4.253277349472046","-5.182646989822388","-4.237148094177246"
"14040","undefined","undefined","undefined","undefined","-3.9692689895629885","-4.468850708007812","-5.04304051399231","-4.3037428855896"
"14050","undefined","undefined","undefined","undefined","-4.305481719970703","-4.539945411682129","-5.125992918014527","-4.354719257354736"
"14060","undefined","undefined","undefined","undefined","-4.32095160484314","-4.5775727272033695","-5.170824003219605","-4.335995292663574"
"14070","undefined","undefined","undefined","undefined","-4.50632004737854","-4.626948833465576","-5.1873650550842285","-4.3726527214050295"
"14080","undefined","undefined","undefined","undefined","-4.521604776382446","-4.687594795227051","-5.1026833057403564","-4.360236072540284"
"14090","undefined","undefined","undefined","undefined","-4.511111211776734","-4.734672355651855","-5.071250057220459","-4.301519131660461"
"14100","undefined","undefined","undefined","undefined","-4.505230522155761","-4.750276327133179","-5.12871675491333","-4.363738965988159"
"14110","undefined","undefined","undefined","undefined","-4.540604162216186","-4.803481388092041","-5.167588710784912","-4.279920768737793"
"14120","undefined","undefined","undefined","undefined","-4.458544635772705","-4.833750629425049","-5.125236177444458","-4.091774559020996"
"14130","undefined","undefined","undefined","undefined","-4.464926147460938","-4.872204351425171","-5.1363993167877195","-3.183811902999878"
"14140","undefined","undefined","undefined","undefined","-4.492808055877686","-4.917908382415772","-5.1617772579193115","-3.7124460220336912"
"14150","undefined","undefined","undefined","undefined","-4.5576879501342775","-4.910381507873535","-5.135521697998047","-3.952980136871338"
"14160","undefined","undefined","undefined","undefined","-4.541325330734253","-4.953736877441406","-5.154809379577637","-4.039885139465332"
"14170","undefined","undefined","undefined","undefined","-4.611279106140136","-4.97731614112854","-5.163461065292358","-4.069015264511108"
"14180","undefined","undefined","undefined","undefined","-4.468374538421631","-4.964326667785644","-5.100347709655762","-4.180151319503784"
"14190","undefined","undefined","undefined","undefined","-4.53758397102356","-4.673170328140259","-5.178478240966797","-4.218207263946534"
"14200","undefined","undefined","undefined","undefined","-4.42138950030009","-4.3628214200337725","-5.139158725738525","-4.189453323682149"
"14210","undefined","undefined","undefined","undefined","-4.538942813873291","-4.582873964309693","-5.019540309906006","-4.241963481903076"
"14220","undefined","undefined","undefined","undefined","-4.398428630828858","-4.682397174835205","-5.182549381256104","-4.114986872673034"
"14230","undefined","undefined","undefined","undefined","-4.511709928512573","-4.723576927185059","-5.2064964294433596","-4.208966064453125"
"14240","undefined","undefined","undefined","undefined","-4.500152444839477","-4.649098300933838","-5.0919276714324955","-4.314995574951172"
"14250","undefined","undefined","undefined","undefined","-4.4195959091186525","-4.559242868423462","-5.097089767456055","-4.345848131179809"
"14260","undefined","undefined","undefined","undefined","-4.572103214263916","-4.629705810546875","-5.1049305438995365","-4.091216397285462"
"14270","undefined","undefined","undefined","undefined","-4.523207664489746","-4.770166826248169","-5.140300559997558","-4.337403774261475"
"14280","undefined","undefined","undefined","undefined","-4.525879430770874","-4.759931230545044","-5.1052381038665775","-4.268714141845703"
"14290","undefined","undefined","undefined","undefined","-4.468433904647827","-4.831871128082275","-5.2134192943572994","-3.8674075841903686"
"14300","undefined","undefined","undefined","undefined","-4.5238135814666744","-4.759996700286865","-5.138083600997925","-3.5609959602355956"
"14310","undefined","undefined","undefined","undefined","-4.5257243633270265","-4.793446731567383","-5.2090168476104735","-3.998926544189453"
"14320","undefined","undefined","undefined","undefined","-4.5262579917907715","-4.811387920379639","-5.357736396789551","-4.088711762428284"
"14330","undefined","undefined","undefined","undefined","-4.4920259475708","-4.854225444793701","-5.3874036312103275","-4.065892839431763"
"14340","undefined","undefined","undefined","undefined","-4.494101190567017","-4.670406675338745","-5.370544481277466","-4.0522641897201535"
"14350","undefined","undefined","undefined","undefined","-4.356664514541626","-4.642517328262329","-5.353474378585815","-4.0891444206237795"
"14360","undefined","undefined","undefined","undefined","-4.5141836643219","-4.830115127563476","-5.3653631687164305","-4.086216402053833"
"14370","undefined","undefined","undefined","undefined","-4.492391729354859","-4.544115781784058","-5.3693379878997805","-4.205380201339722"
"14380","undefined","undefined","undefined","undefined","-4.532975959777832","-4.805382251739502","-4.548569655418396","-4.282112073898316"
"14390","undefined","undefined","undefined","undefined","-4.517982387542725","-4.500439405441284","-4.912033605575561","-4.28951210975647"
"14400","undefined","undefined","undefined","undefined","-4.49350905418396","-4.74769139289856","-4.989551639556884","-4.123489809036255"
"14410","undefined","undefined","undefined","undefined","-4.571991443634033","-4.68274621963501","-4.79785532951355","-4.328061914443969"
"14420","undefined","undefined","undefined","undefined","-4.4465960502624515","-4.660990476608276","-5.080229902267456","-4.206522035598755"
"14430","undefined","undefined","undefined","undefined","-4.515893077850341","-4.616209840774536","-4.992366790771484","-4.383608150482178"
"14440","undefined","undefined","undefined","undefined","-4.511074352264404","-4.6486372470855715","-5.088387537002563","-4.316825866699219"
"14450","undefined","undefined","undefined","undefined","-4.500031232833862","-4.667247724533081","-5.077149343490601","-4.295502781867981"
"14460","undefined","undefined","undefined","undefined","-4.429243087768555","-4.664329290390015","-4.914835834503174","-4.281138515472412"
"14470","undefined","undefined","undefined","undefined","-4.565109062194824","-4.5486632823944095","-4.9543712615966795","-4.046093106269836"
"14480","undefined","undefined","undefined","undefined","-4.534443044662476","-4.590292930603027","-4.944287919998169","-3.990843391418457"
"14490","undefined","undefined","undefined","undefined","-4.470074844360352","-4.721333980560303","-4.961130619049072","-4.303133249282837"
"14500","undefined","undefined","undefined","undefined","-4.505273866653442","-4.745460939407349","-5.0015452861785885","-4.19080080986023"
"14510","undefined","undefined","undefined","undefined","-4.50623722076416","-4.776008749008179","-5.023106431961059","-4.133610248565674"
"14520","undefined","undefined","undefined","undefined","-4.491428232192993","-4.736294221878052","-5.005026245117188","-4.1967997550964355"
"14530","undefined","undefined","undefined","undefined","-4.526651859283447","-4.780354642868042","-5.0400803565979","-4.20481309890747"
"14540","undefined","undefined","undefined","undefined","-4.536831903457641","-4.785873556137085","-5.075756597518921","-4.1979693412780765"
"14550","undefined","undefined","undefined","undefined","-4.534659290313721","-4.756232261657715","-4.889521789550781","-4.255614233016968"
"14560","undefined","undefined","undefined","undefined","-4.596471500396729","-4.260557854175568","-4.8542248725891115","-4.220927047729492"
"14570","undefined","undefined","undefined","undefined","-4.442482233047485","-4.578924465179443","-4.957913541793824","-4.245807123184204"
"14580","undefined","undefined","undefined","undefined","-4.599136161804199","-4.663576412200928","-4.926875448226928","-3.940414047241211"
"14590","undefined","undefined","undefined","undefined","-4.468607473373413","-4.582832670211792","-4.917772006988526","-4.145320987701416"
"14600","undefined","undefined","undefined","undefined","-4.491129684448242","-4.47662672996521","-4.9524272918701175","-4.280057668685913"
"14610","undefined","undefined","undefined","undefined","-4.525301170349121","-3.9503695249557493","-4.991353368759155","-4.250816106796265"
"14620","undefined","undefined","undefined","undefined","-4.52958312034607","-4.640525054931641","-5.011434173583984","-4.294636535644531"
"14630","undefined","undefined","undefined","undefined","-4.488609409332275","-4.633102655410767","-5.032955551147461","-3.5732749462127686"
"14640","undefined","undefined","undefined","undefined","-4.512270307540893","-4.664418506622314","-4.943655395507813","-3.726844644546509"
"14650","undefined","undefined","undefined","undefined","-4.398723697662353","-4.612215375900268","-5.008201742172242","-4.083991479873657"
"14660","undefined","undefined","undefined","undefined","-4.5189001083374025","-4.670971822738648","-5.1512871265411375","-3.937204122543335"
"14670","undefined","undefined","undefined","undefined","-4.56953182220459","-4.7232438087463375","-5.096194314956665","-4.050267601013184"
"14680","undefined","undefined","undefined","undefined","-4.45740442276001","-4.719294929504395","-5.183365154266357","-4.147004556655884"
"14690","undefined","undefined","undefined","undefined","-4.5351299285888675","-4.678339052200317","-5.034480142593384","-4.044934558868408"
"14700","undefined","undefined","undefined","undefined","-4.458522081375122","-4.657397603988647","-4.988584089279175","-4.139959049224854"
"14710","undefined","undefined","undefined","undefined","-4.43816864490509","-4.719390332698822","-5.122689306735992","-4.195842027664185"
"14720","undefined","undefined","undefined","undefined","-4.522021102905273","-4.626659870147705","-5.063538646697998","-4.189109659194946"
"14730","undefined","undefined","undefined","undefined","-4.5174683094024655","-4.699898910522461","-5.031733179092408","-4.2065194606781"
"14740","undefined","undefined","undefined","undefined","-4.506862306594849","-4.686831855773926","-5.06557445526123","-4.272726440429688"
"14750","undefined","undefined","undefined","undefined","-4.5227867603302006","-4.664362812042237","-5.046497440338134","-4.268238496780396"
"14760","undefined","undefined","undefined","undefined","-4.564295434951783","-4.410331201553345","-5.085946989059448","-4.316477727890015"
"14770","undefined","undefined","undefined","undefined","-4.440428256988525","-4.315544748306275","-5.130864477157592","-4.30467529296875"
"14780","undefined","undefined","undefined","undefined","-4.46711540222168","-4.547531700134277","-5.075297737121582","-4.2200250148773195"
"14790","undefined","undefined","undefined","undefined","-4.625613975524902","-4.48998703956604","-5.0335197925567625","-4.33166732788086"
"14800","undefined","undefined","undefined","undefined","-4.490755367279053","-4.487103843688965","-5.0135139465332035","-4.381872510910034"
"14810","undefined","undefined","undefined","undefined","-4.648167514801026","-4.538800859451294","-5.059296655654907","-4.283831071853638"
"14820","undefined","undefined","undefined","undefined","-4.584993076324463","-4.50986680984497","-5.06994891166687","-3.9800023078918456"
"14830","undefined","undefined","undefined","undefined","-4.633055543899536","-4.542453289031982","-5.089896869659424","-3.8759660720825195"
"14840","undefined","undefined","undefined","undefined","-4.618414878845215","-4.596554565429687","-5.055036354064941","-3.730195999145508"
"14850","undefined","undefined","undefined","undefined","-4.657379055023194","-4.558083438873291","-5.084401941299438","-4.011278772354126"
"14860","undefined","undefined","undefined","undefined","-4.680131196975708","-4.60186538696289","-5.115172004699707","-4.126664733886718"
"14870","undefined","undefined","undefined","undefined","-4.755762720108033","-4.404137206077576","-5.144130420684815","-4.163161873817444"
"14880","undefined","undefined","undefined","undefined","-4.686252927780151","-4.54980616569519","-5.095918083190918","-4.135945272445679"
"14890","undefined","undefined","undefined","undefined","-4.552011632919312","-4.523395109176636","-5.215607357025147","-4.084288740158081"
"14900","undefined","undefined","undefined","undefined","-4.6212921142578125","-4.3581712484359745","-5.1551121234893795","-4.186582565307617"
"14910","undefined","undefined","undefined","undefined","-4.684618139266968","-4.498770427703858","-4.705467700958252","-4.261774635314941"
"14920","undefined","undefined","undefined","undefined","-4.688515710830688","-4.617420721054077","-4.998074674606324","-4.312275838851929"
"14930","undefined","undefined","undefined","undefined","-4.686400365829468","-4.640275478363037","-4.756069946289062","-4.262827730178833"
"14940","undefined","undefined","undefined","undefined","-4.77064733505249","-4.66815938949585","-4.761302185058594","-4.418019962310791"
"14950","undefined","undefined","undefined","undefined","-4.625849485397339","-4.562321424484253","-4.954708909988403","-4.419993495941162"
"14960","undefined","undefined","undefined","undefined","-4.704801034927368","-4.386680173873901","-5.038245487213135","-4.212211942672729"
"14970","undefined","undefined","undefined","undefined","-4.726677465438843","-4.491810989379883","-5.064105653762818","-4.289295101165772"
"14980","undefined","undefined","undefined","undefined","-4.747641086578369","-4.594036674499511","-4.950221061706543","-4.346145439147949"
"14990","undefined","undefined","undefined","undefined","-4.632102918624878","-4.635609722137451","-5.044676017761231","-4.348523569107056"
"15000","undefined","undefined","undefined","undefined","-3.8961308717727663","-4.616476058959961","-4.9676979064941404","-4.273090934753418"
"15010","undefined","undefined","undefined","undefined","-3.8930996894836425","-4.6854126930236815","-5.085787630081176","-4.048777842521668"
"15020","undefined","undefined","undefined","undefined","-4.310966682434082","-4.697183895111084","-5.0948474407196045","-4.277437543869018"
"15030","undefined","undefined","undefined","undefined","-4.345270299911499","-4.719899463653564","-4.973282146453857","-4.348423767089844"
"15040","undefined","undefined","undefined","undefined","-4.442868232727051","-4.816945314407349","-4.721552515029908","-4.351111173629761"
"15050","undefined","undefined","undefined","undefined","-4.561478948593139","-4.84594693183899","-4.7255431652069095","-4.34465913772583"
"15060","undefined","undefined","undefined","undefined","-4.367113876342773","-4.864745426177978","-4.784962177276611","-4.020215010643005"
"15070","undefined","undefined","undefined","undefined","-4.426436805725098","-4.8546462059021","-4.862951707839966","-3.6692635297775267"
"15080","undefined","undefined","undefined","undefined","-4.47163758277893","-4.840392827987671","-4.975466108322143","-4.16474084854126"
"15090","undefined","undefined","undefined","undefined","-4.469282913208008","-4.823907089233399","-4.960246658325195","-4.221224594116211"
"15100","undefined","undefined","undefined","undefined","-4.594013404846192","-4.763947010040283","-4.932226753234863","-4.192282366752624"
"15110","undefined","undefined","undefined","undefined","-4.615099716186523","-4.840249061584473","-5.120205974578857","-4.088278579711914"
"15120","undefined","undefined","undefined","undefined","-4.552599477767944","-4.771263790130615","-5.155627155303955","-4.122594976425171"
"15130","undefined","undefined","undefined","undefined","-4.505419492721558","-4.816042947769165","-5.0806739807128904","-4.1519543647766115"
"15140","undefined","undefined","undefined","undefined","-4.57629427909851","-4.783515930175781","-5.023791074752808","-4.095669960975647"
"15150","undefined","undefined","undefined","undefined","-4.5063341617584225","-4.831170511245728","-5.075635385513306","-3.9507611274719237"
"15160","undefined","undefined","undefined","undefined","-4.448859930038452","-4.773441505432129","-5.1421081066131595","-4.142041182518005"
"15170","undefined","undefined","undefined","undefined","-4.540250396728515","-4.850678157806397","-5.161823368072509","-4.252645015716553"
"15180","undefined","undefined","undefined","undefined","-4.531453466415405","-4.812815570831299","-5.160579872131348","-4.2902398109436035"
"15190","undefined","undefined","undefined","undefined","-4.534532451629639","-4.811825609207153","-5.174714136123657","-4.230847787857056"
"15200","undefined","undefined","undefined","undefined","-4.506628036499023","-4.7949329853057865","-5.189047479629517","-4.202868795394897"
"15210","undefined","undefined","undefined","undefined","-4.479430437088013","-4.820391654968262","-5.054592847824097","-4.536086082458496"
"15220","undefined","undefined","undefined","undefined","-4.363114547729492","-4.824189472198486","-5.120398092269897","-4.219998502731324"
"15230","undefined","undefined","undefined","undefined","-4.251326394081116","-4.807066106796265","-5.1540806770324705","-4.153626704216004"
"15240","undefined","undefined","undefined","undefined","-4.365416550636292","-4.790610933303833","-4.976094102859497","-4.096160459518432"
"15250","undefined","undefined","undefined","undefined","-4.476041555404663","-4.823461532592773","-4.943081998825074","-4.257482194900513"
"15260","undefined","undefined","undefined","undefined","-4.472619438171387","-4.814124536514282","-5.045165872573852","-4.3030478954315186"
"15270","undefined","undefined","undefined","undefined","-4.654981279373169","-4.8835522651672365","-4.986234903335571","-4.318589591979981"
"15280","undefined","undefined","undefined","undefined","-4.651240825653076","-4.793701648712158","-5.010770654678344","-4.200847864151001"
"15290","undefined","undefined","undefined","undefined","-4.50831937789917","-4.812459135055542","-5.035423374176025","-3.9253591299057007"
"15300","undefined","undefined","undefined","undefined","-4.579905796051025","-4.849085521697998","-5.066758728027343","-3.5419131755828857"
"15310","undefined","undefined","undefined","undefined","-4.508438491821289","-4.793467283248901","-5.029642868041992","-4.078214764595032"
"15320","undefined","undefined","undefined","undefined","-4.53590955734253","-4.8750235080719","-5.090906000137329","-4.210153341293335"
"15330","undefined","undefined","undefined","undefined","-4.433758544921875","-4.824738264083862","-4.9789135456085205","-4.052088332176209"
"15340","undefined","undefined","undefined","undefined","-4.6338249206542965","-4.8804456233978275","-5.117462778091431","-4.080174565315247"
"15350","undefined","undefined","undefined","undefined","-4.6360941410064695","-4.830230665206909","-5.053956747055054","-4.217937850952149"
"15360","undefined","undefined","undefined","undefined","-4.536860752105713","-4.811914873123169","-5.193811082839966","-4.229127264022827"
"15370","undefined","undefined","undefined","undefined","-4.565215349197388","-4.802247476577759","-5.229223775863647","-4.208107566833496"
"15380","undefined","undefined","undefined","undefined","-4.595891761779785","-4.845906543731689","-5.184408187866211","-4.308302164077759"
"15390","undefined","undefined","undefined","undefined","-4.578886938095093","-4.775221872329712","-5.11242036819458","-4.0587241649627686"
"15400","undefined","undefined","undefined","undefined","-4.664657688140869","-4.772837066650391","-4.843062543869019","-3.979443836212158"
"15410","undefined","undefined","undefined","undefined","-4.545194005966186","-4.858319711685181","-5.145179653167725","-3.845571994781494"
"15420","undefined","undefined","undefined","undefined","-4.538025283813477","-4.816577768325805","-5.077837085723877","-4.066410708427429"
"15430","undefined","undefined","undefined","undefined","-4.648854398727417","-4.814051580429077","-5.130185890197754","-4.110291528701782"
"15440","undefined","undefined","undefined","undefined","-4.685693168640137","-4.864654159545898","-5.112887382507324","-4.1576426982879635"
"15450","undefined","undefined","undefined","undefined","-4.676573753356934","-4.891065502166748","-5.175482654571534","-3.9856617927551268"
"15460","undefined","undefined","undefined","undefined","-4.627519989013672","-4.828818368911743","-5.098974943161011","-4.159785747528076"
"15470","undefined","undefined","undefined","undefined","-4.305801415443421","-4.920248413085938","-5.107986927032471","-4.287205839157105"
"15480","undefined","undefined","undefined","undefined","-4.355504202842712","-4.826728057861328","-5.055259943008423","-4.13266704082489"
"15490","undefined","undefined","undefined","undefined","-4.456573915481568","-4.8885353088378904","-5.205293989181518","-4.122258591651916"
"15500","undefined","undefined","undefined","undefined","-4.518897008895874","-4.833387136459351","-5.18238787651062","-4.2895588874816895"
"15510","undefined","undefined","undefined","undefined","-4.574938726425171","-4.8469959735870365","-5.185439109802246","-4.369425868988037"
"15520","undefined","undefined","undefined","undefined","-4.557274246215821","-4.860175323486328","-5.207187652587891","-4.304818630218506"
"15530","undefined","undefined","undefined","undefined","-4.5995838165283205","-4.879938077926636","-5.186460351943969","-4.2022792339324955"
"15540","undefined","undefined","undefined","undefined","-4.571607160568237","-4.859038591384888","-5.258913946151734","-4.285296058654785"
"15550","undefined","undefined","undefined","undefined","-4.576574659347534","-4.857645416259766","-5.2463226318359375","-4.214300560951233"
"15560","undefined","undefined","undefined","undefined","-4.447686338424683","-4.8281773090362545","-5.225462341308594","-4.079791760444641"
"15570","undefined","undefined","undefined","undefined","-4.58190016746521","-4.826826429367065","-5.170301866531372","-4.214242744445801"
"15580","undefined","undefined","undefined","undefined","-4.451537370681763","-4.857906150817871","-5.184039735794068","-4.306078004837036"
"15590","undefined","undefined","undefined","undefined","-4.5580620765686035","-4.784795093536377","-5.221242237091064","-4.346037817001343"
"15600","undefined","undefined","undefined","undefined","-4.637388563156128","-4.838882923126221","-5.205936622619629","-4.191593623161316"
"15610","undefined","undefined","undefined","undefined","-4.500212383270264","-4.829197788238526","-5.204443120956421","-4.206943035125732"
"15620","undefined","undefined","undefined","undefined","-4.622182369232178","-4.848658847808838","-5.186163663864136","-4.36433629989624"
"15630","undefined","undefined","undefined","undefined","-4.6960594177246096","-4.810075283050537","-5.2356151103973385","-4.216425538063049"
"15640","undefined","undefined","undefined","undefined","-4.6299584865570065","-4.890147256851196","-5.2229372501373295","-4.187453699111939"
"15650","undefined","undefined","undefined","undefined","-4.698074674606323","-4.873399353027343","-5.14643235206604","-4.301469373703003"
"15660","undefined","undefined","undefined","undefined","-4.6720703601837155","-4.9027656555175785","-5.201242446899414","-4.229266238212586"
"15670","undefined","undefined","undefined","undefined","-4.5371380805969235","-4.908954811096192","-5.230077123641967","-4.285996627807617"
"15680","undefined","undefined","undefined","undefined","-4.5842053413391115","-4.910818576812744","-5.229574584960938","-4.2907215595245365"
"15690","undefined","undefined","undefined","undefined","-4.6619377613067625","-4.787680768966675","-5.186108732223511","-4.268778443336487"
"15700","undefined","undefined","undefined","undefined","-4.5106583595275875","-4.913682126998902","-5.175147533416748","-4.3602509021759035"
"15710","undefined","undefined","undefined","undefined","-4.481657791137695","-4.858973407745362","-5.263781261444092","-4.378261518478394"
"15720","undefined","undefined","undefined","undefined","-4.589394211769104","-4.806007623672485","-5.258525609970093","-4.457530975341797"
"15730","undefined","undefined","undefined","undefined","-4.67278823852539","-4.914640188217163","-5.152925157546997","-4.301192140579223"
"15740","undefined","undefined","undefined","undefined","-4.646269750595093","-4.8930830478668215","-5.20962963104248","-4.258878564834594"
"15750","undefined","undefined","undefined","undefined","-4.562044239044189","-4.905203008651734","-5.289999294281006","-4.309653902053833"
"15760","undefined","undefined","undefined","undefined","-4.6561126708984375","-4.852068662643433","-5.268357801437378","-4.456389713287353"
"15770","undefined","undefined","undefined","undefined","-4.755896997451782","-4.934177255630493","-5.192409992218018","-4.3008500099182125"
"15780","undefined","undefined","undefined","undefined","-4.726445007324219","-4.87405161857605","-5.087776708602905","-4.322758722305298"
"15790","undefined","undefined","undefined","undefined","-4.630574035644531","-4.897712755203247","-5.188623094558716","-4.107694125175476"
"15800","undefined","undefined","undefined","undefined","-4.641926908493042","-4.907050895690918","-5.200220584869385","-4.28218412399292"
"15810","undefined","undefined","undefined","undefined","-4.649365997314453","-4.903758382797241","-5.211584758758545","-4.3760600090026855"
"15820","undefined","undefined","undefined","undefined","-4.2500885963439945","-4.876926851272583","-5.232123804092407","-4.152037644386292"
"15830","undefined","undefined","undefined","undefined","-4.144254612922668","-4.835889911651611","-5.14652829170227","-4.329638385772705"
"15840","undefined","undefined","undefined","undefined","-4.349286651611328","-4.886386728286743","-5.191132068634033","-4.345027017593384"
"15850","undefined","undefined","undefined","undefined","-4.365678834915161","-4.87277135848999","-5.237561655044556","-4.324555826187134"
"15860","undefined","undefined","undefined","undefined","-4.53817663192749","-4.945082378387451","-5.188739776611328","-4.233436203002929"
"15870","undefined","undefined","undefined","undefined","-4.540016126632691","-4.746151113510132","-5.220850086212158","-4.303731989860535"
"15880","undefined","undefined","undefined","undefined","-4.606642007827759","-4.840111112594604","-5.17221884727478","-4.351521062850952"
"15890","undefined","undefined","undefined","undefined","-4.506745433807373","-4.825876140594483","-5.155110120773315","-4.311198258399964"
"15900","undefined","undefined","undefined","undefined","-4.503349018096924","-4.882614517211914","-5.274215412139893","-4.346180200576782"
"15910","undefined","undefined","undefined","undefined","-4.592389917373657","-4.8492209911346436","-5.181562185287476","-4.258695530891418"
"15920","undefined","undefined","undefined","undefined","-4.630627059936524","-4.821958732604981","-5.167333173751831","-4.423058032989502"
"15930","undefined","undefined","undefined","undefined","-4.643284320831299","-4.8636239528656","-4.614203667640686","-4.111520409584045"
"15940","undefined","undefined","undefined","undefined","-4.4721301078796385","-4.890492391586304","-4.741567230224609","-4.291861629486084"
"15950","undefined","undefined","undefined","undefined","-4.604136943817139","-4.878099870681763","-4.815074729919433","-4.073082351684571"
"15960","undefined","undefined","undefined","undefined","-4.5382894515991214","-4.923755502700805","-4.884930419921875","-4.183122825622559"
"15970","undefined","undefined","undefined","undefined","-4.598097610473633","-4.946745538711548","-4.849094867706299","-4.26108226776123"
"15980","undefined","undefined","undefined","undefined","-4.554033088684082","-4.741926217079163","-4.887897157669068","-4.309097766876221"
"15990","undefined","undefined","undefined","undefined","-4.33178014755249","-4.960906600952148","-5.06006932258606","-4.1944420337677"
"16000","undefined","undefined","undefined","undefined","-4.309966421127319","-4.840693998336792","-5.128479719161987","-4.176744413375855"
"16010","undefined","undefined","undefined","undefined","-4.470426082611084","-4.639408159255981","-4.766960525512696","-4.207089376449585"
"16020","undefined","undefined","undefined","undefined","-4.648440599441528","-4.790909385681152","-5.1304678440094","-4.350007247924805"
"16030","undefined","undefined","undefined","undefined","-4.672148990631103","-4.877091407775879","-4.811440563201904","-4.421265316009522"
"16040","undefined","undefined","undefined","undefined","-4.639453268051147","-4.882194375991821","-5.016742610931397","-4.38867597579956"
"16050","undefined","undefined","undefined","undefined","-4.7684837818145756","-4.954890394210816","-5.116632461547852","-4.372876453399658"
"16060","undefined","undefined","undefined","undefined","-4.777313566207885","-4.946987628936768","-5.157884883880615","-4.243668079376221"
"16070","undefined","undefined","undefined","undefined","-4.631330966949463","-4.974182605743408","-4.684292840957641","-4.442950820922851"
"16080","undefined","undefined","undefined","undefined","-4.346315193176269","-4.940732049942016","-4.902802038192749","-4.493310785293579"
"16090","undefined","undefined","undefined","undefined","-4.614162492752075","-4.9027220726013185","-4.935012340545654","-4.358748936653138"
"16100","undefined","undefined","undefined","undefined","-4.641266822814941","-4.960513353347778","-4.975161743164063","-4.148593783378601"
"16110","undefined","undefined","undefined","undefined","-4.6670989990234375","-5.017134714126587","-5.016829109191894","-3.5991512298583985"
"16120","undefined","undefined","undefined","undefined","-4.7081695079803465","-4.9197203636169435","-4.901746463775635","-3.6341438770294188"
"16130","undefined","undefined","undefined","undefined","-4.512071704864502","-5.011206483840942","-5.018437051773072","-4.080045890808106"
"16140","undefined","undefined","undefined","undefined","-4.63124942779541","-4.951647043228149","-5.065601110458374","-4.082759666442871"
"16150","undefined","undefined","undefined","undefined","-4.633991336822509","-4.979553890228272","-5.1807942390441895","-4.067739057540893"
"16160","undefined","undefined","undefined","undefined","-4.696991109848023","-5.038066482543945","-5.191281270980835","-4.092410850524902"
"16170","undefined","undefined","undefined","undefined","-4.636857652664185","-4.882839012145996","-5.201015520095825","-4.197739315032959"
"16180","undefined","undefined","undefined","undefined","-4.615006446838379","-4.924569940567016","-5.159654521942139","-4.2805986404418945"
